"id","Latitude","Longitude","1st_Road_Class","1st_Road_Number","2nd_Road_Class","2nd_Road_Number","Accident_Index","Accident_Severity","Carriageway_Hazards","Date","Day_of_Week","Did_Police_Officer_Attend_Scene_of_Accident","Junction_Control","Junction_Detail","LSOA_of_Accident_Location","Light_Conditions","Local_Authority_(District)","Local_Authority_(Highway)","Location_Easting_OSGR","Location_Northing_OSGR","Number_of_Casualties","Number_of_Vehicles","Pedestrian_Crossing-Human_Control","Pedestrian_Crossing-Physical_Facilities","Police_Force","Road_Surface_Conditions","Road_Type","Special_Conditions_at_Site","Speed_limit","Time","Urban_or_Rural_Area","Weather_Conditions"
2015950003805,55.892531,-3.13283,"C",0,"A",720,2015950003805,"Slight","None","14/08/2015","Friday",1,"Give way or uncontrolled","Slip road","","Daylight","Edinburgh, City of","Edinburgh, City of",329250,667180,2,2,"None within 50 metres ","No physical crossing facilities within 50 metres","Lothian and Borders","Wet or damp","Single carriageway","None",60,"09:55","Rural","Raining no high winds"
2015950003810,55.94817,-3.206514,"A",702,"Unclassified",0,2015950003810,"Slight","None","14/08/2015","Friday",1,"Auto traffic signal","T or staggered junction","","Daylight","Edinburgh, City of","Edinburgh, City of",324750,673450,1,1,"None within 50 metres ","Pedestrian phase at traffic signal junction","Lothian and Borders","Wet or damp","Single carriageway","None",30,"11:40","Urban","Raining no high winds"
2015950003811,55.899145,-3.239057,"A",720,,0,2015950003811,"Slight","None","14/08/2015","Friday",1,"Data missing or out of range","Not at junction or within 20 metres","","Daylight","Edinburgh, City of","Edinburgh, City of",322620,668030,1,3,"None within 50 metres ","No physical crossing facilities within 50 metres","Lothian and Borders","Dry","Dual carriageway","None",70,"15:20","Rural","Fine no high winds"
2015950003814,55.980185,-3.240044,"Unclassified",0,,0,2015950003814,"Slight","None","14/08/2015","Friday",1,"Data missing or out of range","Not at junction or within 20 metres","","Daylight","Edinburgh, City of","Edinburgh, City of",322720,677050,1,2,"None within 50 metres ","Pedestrian phase at traffic signal junction","Lothian and Borders","Wet or damp","Single carriageway","None",30,"16:48","Urban","Fine no high winds"
2015950003816,55.92409,-3.311869,"A",720,"Motorway",8,2015950003816,"Slight","None","12/08/2015","Wednesday",2,"Auto traffic signal","Roundabout","","Daylight","Edinburgh, City of","Edinburgh, City of",318120,670890,1,2,"None within 50 metres ","No physical crossing facilities within 50 metres","Lothian and Borders","Dry","Roundabout","None",40,"16:00","Rural","Other"
2015950003817,55.943337,-3.118782,"A",1,,0,2015950003817,"Slight","None","15/08/2015","Saturday",1,"Data missing or out of range","Not at junction or within 20 metres","","Darkness - lights lit","Edinburgh, City of","Edinburgh, City of",330220,672820,1,1,"None within 50 metres ","No physical crossing facilities within 50 metres","Lothian and Borders","Dry","Single carriageway","None",30,"21:30","Urban","Fine no high winds"
2015950003818,55.947981,-3.216596,"Unclassified",0,,0,2015950003818,"Slight","None","15/08/2015","Saturday",1,"Data missing or out of range","Not at junction or within 20 metres","","Daylight","Edinburgh, City of","Edinburgh, City of",324120,673440,3,1,"None within 50 metres ","Central refuge","Lothian and Borders","Dry","Single carriageway","None",30,"10:00","Urban","Fine no high winds"
2015950003821,55.913777,-3.292961,"A",720,,0,2015950003821,"Slight","None","15/08/2015","Saturday",1,"Data missing or out of range","Not at junction or within 20 metres","","Daylight","Edinburgh, City of","Edinburgh, City of",319280,669720,1,1,"None within 50 metres ","No physical crossing facilities within 50 metres","Lothian and Borders","Wet or damp","Dual carriageway","None",70,"07:15","Urban","Fine no high winds"
2015950003822,55.917352,-3.194292,"Unclassified",0,,0,2015950003822,"Slight","None","24/07/2015","Friday",1,"Data missing or out of range","Not at junction or within 20 metres","","Daylight","Edinburgh, City of","Edinburgh, City of",325454,670007,1,1,"None within 50 metres ","No physical crossing facilities within 50 metres","Lothian and Borders","Dry","Single carriageway","None",50,"16:47","Rural","Fine no high winds"
2015950003828,55.970536,-3.216503,"Unclassified",0,,0,2015950003828,"Slight","None","15/08/2015","Saturday",1,"Data missing or out of range","Not at junction or within 20 metres","","Daylight","Edinburgh, City of","Edinburgh, City of",324170,675950,1,3,"Control by other authorised person","Central refuge","Lothian and Borders","Dry","Single carriageway","None",30,"14:55","Urban","Fine no high winds"
2015950003830,55.979999,-3.20446,"A",901,"A",901,2015950003830,"Slight","None","15/08/2015","Saturday",1,"Auto traffic signal","Other junction","","Daylight","Edinburgh, City of","Edinburgh, City of",324940,676990,1,2,"None within 50 metres ","Pedestrian phase at traffic signal junction","Lothian and Borders","Dry","Single carriageway","None",30,"14:30","Urban","Fine no high winds"
2015950003831,55.909292,-3.221783,"Unclassified",0,"Unclassified",0,2015950003831,"Slight","None","17/08/2015","Monday",1,"Give way or uncontrolled","Other junction","","Daylight","Edinburgh, City of","Edinburgh, City of",323720,669140,1,1,"None within 50 metres ","Zebra","Lothian and Borders","Dry","Single carriageway","None",30,"09:42","Urban","Fine no high winds"
2015950003834,55.967058,-3.249718,"Unclassified",0,,0,2015950003834,"Serious","None","07/08/2015","Friday",1,"Data missing or out of range","Not at junction or within 20 metres","","Daylight","Edinburgh, City of","Edinburgh, City of",322090,675600,1,2,"None within 50 metres ","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Lothian and Borders","Dry","Single carriageway","None",30,"15:30","Urban","Fine no high winds"
2015950003835,55.978732,-3.392888,"A",90,,0,2015950003835,"Slight","None","17/08/2015","Monday",1,"Data missing or out of range","Not at junction or within 20 metres","","Daylight","Edinburgh, City of","Edinburgh, City of",313180,677070,1,2,"None within 50 metres ","No physical crossing facilities within 50 metres","Lothian and Borders","Dry","Single carriageway","None",50,"16:34","Rural","Fine no high winds"
2015950003838,55.948846,-3.095721,"B",6415,,0,2015950003838,"Slight","None","17/08/2015","Monday",1,"Data missing or out of range","Not at junction or within 20 metres","","Daylight","Edinburgh, City of","Edinburgh, City of",331670,673410,1,1,"None within 50 metres ","Pedestrian phase at traffic signal junction","Lothian and Borders","Dry","Single carriageway","None",30,"19:01","Urban","Fine no high winds"
2015950003842,55.944542,-3.200797,"C",0,,0,2015950003842,"Serious","None","17/08/2015","Monday",1,"Data missing or out of range","Not at junction or within 20 metres","","Darkness - lights lit","Edinburgh, City of","Edinburgh, City of",325100,673040,1,3,"None within 50 metres ","No physical crossing facilities within 50 metres","Lothian and Borders","Dry","Single carriageway","None",30,"22:15","Urban","Fine no high winds"
2015950003844,55.967436,-3.165298,"Unclassified",0,"Unclassified",0,2015950003844,"Slight","None","18/08/2015","Tuesday",1,"Give way or uncontrolled","T or staggered junction","","Daylight","Edinburgh, City of","Edinburgh, City of",327360,675550,1,2,"None within 50 metres ","No physical crossing facilities within 50 metres","Lothian and Borders","Wet or damp","Single carriageway","None",30,"14:30","Urban","Raining no high winds"
2015950003846,55.904517,-3.223072,"Unclassified",0,"Unclassified",0,2015950003846,"Serious","None","18/08/2015","Tuesday",1,"Give way or uncontrolled","T or staggered junction","","Daylight","Edinburgh, City of","Edinburgh, City of",323630,668610,1,2,"None within 50 metres ","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Lothian and Borders","Wet or damp","Single carriageway","None",30,"17:45","Urban","Raining no high winds"
2015950003847,55.957341,-3.168678,"A",1,,0,2015950003847,"Slight","None","18/08/2015","Tuesday",1,"Data missing or out of range","Not at junction or within 20 metres","","Daylight","Edinburgh, City of","Edinburgh, City of",327130,674430,1,1,"None within 50 metres ","No physical crossing facilities within 50 metres","Lothian and Borders","Wet or damp","Single carriageway","None",30,"15:30","Urban","Raining no high winds"
2015950003849,55.922517,-3.210997,"A",702,"Unclassified",0,2015950003849,"Slight","None","18/08/2015","Tuesday",1,"Give way or uncontrolled","T or staggered junction","","Daylight","Edinburgh, City of","Edinburgh, City of",324420,670600,1,2,"None within 50 metres ","No physical crossing facilities within 50 metres","Lothian and Borders","Dry","Single carriageway","None",30,"18:00","Urban","Fine no high winds"
2015950003852,55.951652,-3.199575,"C",0,"A",8,2015950003852,"Fatal","None","19/08/2015","Wednesday",1,"Auto traffic signal","T or staggered junction","","Daylight","Edinburgh, City of","Edinburgh, City of",325190,673830,1,1,"None within 50 metres ","Pedestrian phase at traffic signal junction","Lothian and Borders","Dry","Single carriageway","None",30,"10:40","Urban","Fine no high winds"
2015950003853,55.968995,-3.142754,"A",199,"Unclassified",0,2015950003853,"Serious","None","19/08/2015","Wednesday",1,"Auto traffic signal","T or staggered junction","","Daylight","Edinburgh, City of","Edinburgh, City of",328770,675700,1,2,"None within 50 metres ","Pedestrian phase at traffic signal junction","Lothian and Borders","Dry","Single carriageway","None",30,"09:06","Urban","Fine no high winds"
2015950003855,55.950082,-3.194723,"Unclassified",0,"Unclassified",0,2015950003855,"Slight","None","19/08/2015","Wednesday",2,"Auto traffic signal","Other junction","","Daylight","Edinburgh, City of","Edinburgh, City of",325490,673650,1,1,"None within 50 metres ","No physical crossing facilities within 50 metres","Lothian and Borders","Dry","Single carriageway","None",30,"12:30","Urban","Fine no high winds"
2015950003856,55.933655,-3.26513,"Unclassified",0,"Unclassified",0,2015950003856,"Slight","None","12/08/2015","Wednesday",1,"Give way or uncontrolled","Crossroads","","Daylight","Edinburgh, City of","Edinburgh, City of",321060,671900,1,1,"Control by school crossing patrol","Zebra","Lothian and Borders","Dry","Single carriageway","None",20,"13:00","Urban","Unknown"
2015950003857,55.955222,-3.155161,"Unclassified",0,"Unclassified",0,2015950003857,"Slight","None","19/08/2015","Wednesday",2,"Auto traffic signal","Other junction","","Daylight","Edinburgh, City of","Edinburgh, City of",327970,674180,1,1,"None within 50 metres ","Pedestrian phase at traffic signal junction","Lothian and Borders","Dry","Single carriageway","None",30,"13:30","Urban","Fine no high winds"
2015950003859,55.956833,-3.193489,"Unclassified",0,"Unclassified",0,2015950003859,"Slight","None","19/08/2015","Wednesday",1,"Give way or uncontrolled","Crossroads","","Daylight","Edinburgh, City of","Edinburgh, City of",325580,674400,1,2,"None within 50 metres ","No physical crossing facilities within 50 metres","Lothian and Borders","Dry","Single carriageway","None",30,"17:00","Urban","Fine no high winds"
2015950003860,55.97347,-3.192079,"Unclassified",0,"Unclassified",0,2015950003860,"Slight","None","19/08/2015","Wednesday",1,"Give way or uncontrolled","Other junction","","Daylight","Edinburgh, City of","Edinburgh, City of",325700,676250,2,3,"None within 50 metres ","No physical crossing facilities within 50 metres","Lothian and Borders","Dry","Single carriageway","None",30,"13:55","Urban","Fine no high winds"
2015950003863,55.949945,-3.208811,"A",8,,0,2015950003863,"Slight","None","20/08/2015","Thursday",1,"Data missing or out of range","Not at junction or within 20 metres","","Daylight","Edinburgh, City of","Edinburgh, City of",324610,673650,1,2,"None within 50 metres ","No physical crossing facilities within 50 metres","Lothian and Borders","Dry","Single carriageway","None",30,"09:50","Urban","Fine no high winds"
2015950003864,55.924337,-3.23586,"Unclassified",0,"Unclassified",0,2015950003864,"Serious","None","19/08/2015","Wednesday",1,"Give way or uncontrolled","T or staggered junction","","Daylight","Edinburgh, City of","Edinburgh, City of",322870,670830,1,2,"None within 50 metres ","No physical crossing facilities within 50 metres","Lothian and Borders","Dry","Single carriageway","None",30,"09:00","Urban","Fine no high winds"
2015950003866,55.905573,-3.286929,"Unclassified",0,"Unclassified",0,2015950003866,"Slight","None","20/08/2015","Thursday",1,"Give way or uncontrolled","Other junction","","Daylight","Edinburgh, City of","Edinburgh, City of",319640,668800,1,1,"None within 50 metres ","No physical crossing facilities within 50 metres","Lothian and Borders","Dry","Single carriageway","None",20,"15:20","Urban","Fine no high winds"
2015950003871,55.914291,-3.150583,"Unclassified",0,,0,2015950003871,"Serious","None","21/08/2015","Friday",1,"Data missing or out of range","Not at junction or within 20 metres","","Daylight","Edinburgh, City of","Edinburgh, City of",328180,669620,1,1,"None within 50 metres ","No physical crossing facilities within 50 metres","Lothian and Borders","Dry","Single carriageway","None",30,"18:00","Urban","Fine no high winds"
2015950003872,55.944853,-3.250764,"A",8,"Unclassified",0,2015950003872,"Slight","None","21/08/2015","Friday",2,"Auto traffic signal","Crossroads","","Daylight","Edinburgh, City of","Edinburgh, City of",321980,673130,1,1,"None within 50 metres ","Pedestrian phase at traffic signal junction","Lothian and Borders","Dry","Single carriageway","None",30,"08:35","Urban","Fine no high winds"
2015950003873,55.912397,-3.321393,"Unclassified",0,,0,2015950003873,"Slight","None","21/08/2015","Friday",2,"Data missing or out of range","Not at junction or within 20 metres","","Daylight","Edinburgh, City of","Edinburgh, City of",317500,669600,1,2,"None within 50 metres ","No physical crossing facilities within 50 metres","Lothian and Borders","Dry","Single carriageway","None",20,"12:30","Urban","Fine no high winds"
2015950003874,55.950923,-3.182097,"C",0,"Unclassified",0,2015950003874,"Slight","None","18/08/2015","Tuesday",2,"Give way or uncontrolled","T or staggered junction","","Daylight","Edinburgh, City of","Edinburgh, City of",326280,673730,1,2,"None within 50 metres ","No physical crossing facilities within 50 metres","Lothian and Borders","Wet or damp","Single carriageway","None",30,"11:40","Urban","Raining no high winds"
2015950003875,55.934104,-3.406013,"Unclassified",0,,0,2015950003875,"Slight","None","20/08/2015","Thursday",1,"Data missing or out of range","Not at junction or within 20 metres","","Daylight","Edinburgh, City of","Edinburgh, City of",312260,672120,1,2,"None within 50 metres ","No physical crossing facilities within 50 metres","Lothian and Borders","Dry","Single carriageway","None",40,"10:10","Rural","Fine no high winds"
